,trackName,artistName,count,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
247,I Don't Want to Lose You,Luca Fogale,14,0.462,0.318,11.0,-10.438,1.0,0.037,0.5,0.0,0.11,0.325,137.486,audio_features,5ACkbnySkKbqxtHHa6xA7G,spotify:track:5ACkbnySkKbqxtHHa6xA7G,https://api.spotify.com/v1/tracks/5ACkbnySkKbqxtHHa6xA7G,https://api.spotify.com/v1/audio-analysis/5ACkbnySkKbqxtHHa6xA7G,171014.0,4.0
248,Like A Stone,I Am Strikes,14,0.441,0.312,9.0,-10.201,1.0,0.0319,0.833,0.0015,0.0704,0.223,145.348,audio_features,4baptMzPd2O64bLUe2m1Al,spotify:track:4baptMzPd2O64bLUe2m1Al,https://api.spotify.com/v1/tracks/4baptMzPd2O64bLUe2m1Al,https://api.spotify.com/v1/audio-analysis/4baptMzPd2O64bLUe2m1Al,303905.0,4.0
249,A Thousand Ways (Acoustic),Phoebe Ryan,14,0.646,0.296,7.0,-5.029,1.0,0.0464,0.153,0.0,0.204,0.47,121.889,audio_features,4laBgbIXVtNbYkRMByKtFn,spotify:track:4laBgbIXVtNbYkRMByKtFn,https://api.spotify.com/v1/tracks/4laBgbIXVtNbYkRMByKtFn,https://api.spotify.com/v1/audio-analysis/4laBgbIXVtNbYkRMByKtFn,231762.0,4.0
250,Air So Sweet,dodie,14,0.314,0.069,0.0,-18.693,1.0,0.0412,0.986,0.0178,0.0877,0.439,169.681,audio_features,60CueJX9vAclyPm2229I2d,spotify:track:60CueJX9vAclyPm2229I2d,https://api.spotify.com/v1/tracks/60CueJX9vAclyPm2229I2d,https://api.spotify.com/v1/audio-analysis/60CueJX9vAclyPm2229I2d,65300.0,4.0
251,"Hey, Soul Sister",Train,14,0.673,0.886,1.0,-4.44,0.0,0.0431,0.185,0.0,0.0826,0.795,97.012,audio_features,4HlFJV71xXKIGcU3kRyttv,spotify:track:4HlFJV71xXKIGcU3kRyttv,https://api.spotify.com/v1/tracks/4HlFJV71xXKIGcU3kRyttv,https://api.spotify.com/v1/audio-analysis/4HlFJV71xXKIGcU3kRyttv,216773.0,4.0
252,Know You Better,Emma Oliver,14,0.58,0.247,3.0,-9.262,1.0,0.0617,0.742,0.0,0.137,0.136,84.794,audio_features,1CDysfnZvwKEFeTttetFIN,spotify:track:1CDysfnZvwKEFeTttetFIN,https://api.spotify.com/v1/tracks/1CDysfnZvwKEFeTttetFIN,https://api.spotify.com/v1/audio-analysis/1CDysfnZvwKEFeTttetFIN,143925.0,4.0
253,A Phase,Maz Lovella,14,0.361,0.137,2.0,-14.584,1.0,0.0393,0.871,1.16e-05,0.111,0.165,156.58,audio_features,3jClKTTwIVu2uydbTVvOyP,spotify:track:3jClKTTwIVu2uydbTVvOyP,https://api.spotify.com/v1/tracks/3jClKTTwIVu2uydbTVvOyP,https://api.spotify.com/v1/audio-analysis/3jClKTTwIVu2uydbTVvOyP,171305.0,4.0
254,Little Do You Know,Alex & Sierra,14,0.5,0.292,0.0,-8.554,1.0,0.0323,0.746,0.0,0.188,0.37,145.879,audio_features,1almCHdsfikRPfVB9VrEdT,spotify:track:1almCHdsfikRPfVB9VrEdT,https://api.spotify.com/v1/tracks/1almCHdsfikRPfVB9VrEdT,https://api.spotify.com/v1/audio-analysis/1almCHdsfikRPfVB9VrEdT,185200.0,4.0
255,I know it won't work,Gracie Abrams,14,0.656,0.584,5.0,-8.959,0.0,0.0524,0.544,5.51e-05,0.13,0.445,119.871,audio_features,33uKUpu9ZXsHhcxRLoxnWI,spotify:track:33uKUpu9ZXsHhcxRLoxnWI,https://api.spotify.com/v1/tracks/33uKUpu9ZXsHhcxRLoxnWI,https://api.spotify.com/v1/audio-analysis/33uKUpu9ZXsHhcxRLoxnWI,245629.0,4.0
256,Nobody Likes Moving On,shy martin,14,0.635,0.448,11.0,-10.782,1.0,0.089,0.399,9.58e-06,0.113,0.386,159.812,audio_features,5vcfdnzelPCIZHg8dOkagP,spotify:track:5vcfdnzelPCIZHg8dOkagP,https://api.spotify.com/v1/tracks/5vcfdnzelPCIZHg8dOkagP,https://api.spotify.com/v1/audio-analysis/5vcfdnzelPCIZHg8dOkagP,166647.0,4.0
257,Forever,Lewis Capaldi,14,0.646,0.355,1.0,-7.119,1.0,0.0263,0.873,0.0,0.115,0.364,84.988,audio_features,12OLyHDxt6dqlAybSPFBK3,spotify:track:12OLyHDxt6dqlAybSPFBK3,https://api.spotify.com/v1/tracks/12OLyHDxt6dqlAybSPFBK3,https://api.spotify.com/v1/audio-analysis/12OLyHDxt6dqlAybSPFBK3,210863.0,4.0
258,Black Converse,LOVA,14,0.775,0.41,3.0,-7.481,1.0,0.0464,0.724,2.62e-05,0.114,0.298,117.165,audio_features,7axPmEf1nwosqBDVoMugvD,spotify:track:7axPmEf1nwosqBDVoMugvD,https://api.spotify.com/v1/tracks/7axPmEf1nwosqBDVoMugvD,https://api.spotify.com/v1/audio-analysis/7axPmEf1nwosqBDVoMugvD,186733.0,4.0
259,When You Love Someone,James TW,14,0.681,0.453,7.0,-6.09,1.0,0.0278,0.263,0.0,0.0543,0.348,125.772,audio_features,0TXNKTzawI6VgLoA9UauRp,spotify:track:0TXNKTzawI6VgLoA9UauRp,https://api.spotify.com/v1/tracks/0TXNKTzawI6VgLoA9UauRp,https://api.spotify.com/v1/audio-analysis/0TXNKTzawI6VgLoA9UauRp,216560.0,4.0
260,Part of Me,carobae,14,0.669,0.468,1.0,-6.77,0.0,0.0595,0.801,1.37e-06,0.38,0.548,141.906,audio_features,1zGHZsk60xdzuaFbF5pTtK,spotify:track:1zGHZsk60xdzuaFbF5pTtK,https://api.spotify.com/v1/tracks/1zGHZsk60xdzuaFbF5pTtK,https://api.spotify.com/v1/audio-analysis/1zGHZsk60xdzuaFbF5pTtK,182053.0,4.0
261,Still on Your Mind (Acoustic),Ethan DeRose,14,0.606,0.346,3.0,-11.656,1.0,0.045,0.877,0.0107,0.117,0.532,166.859,audio_features,5rifgSV0nEQYXZaUvxF1H5,spotify:track:5rifgSV0nEQYXZaUvxF1H5,https://api.spotify.com/v1/tracks/5rifgSV0nEQYXZaUvxF1H5,https://api.spotify.com/v1/audio-analysis/5rifgSV0nEQYXZaUvxF1H5,226053.0,4.0
262,Never the 1,ROSIE,14,0.666,0.265,1.0,-12.129,1.0,0.166,0.907,0.0,0.123,0.332,85.335,audio_features,3CvfUOkWsfTr7ZIjl6D9Uk,spotify:track:3CvfUOkWsfTr7ZIjl6D9Uk,https://api.spotify.com/v1/tracks/3CvfUOkWsfTr7ZIjl6D9Uk,https://api.spotify.com/v1/audio-analysis/3CvfUOkWsfTr7ZIjl6D9Uk,171960.0,4.0
263,Nothing / Sad N Stuff,Lizzy McAlpine,14,0.328,0.158,4.0,-12.174,1.0,0.032,0.766,7.69e-06,0.121,0.192,72.959,audio_features,1vqD0LaPZ3mgjRA7OUeXtf,spotify:track:1vqD0LaPZ3mgjRA7OUeXtf,https://api.spotify.com/v1/tracks/1vqD0LaPZ3mgjRA7OUeXtf,https://api.spotify.com/v1/audio-analysis/1vqD0LaPZ3mgjRA7OUeXtf,267053.0,4.0
264,Story of My Life,One Direction,14,0.6,0.663,3.0,-5.802,1.0,0.0477,0.225,0.0,0.119,0.286,121.07,audio_features,4nVBt6MZDDP6tRVdQTgxJg,spotify:track:4nVBt6MZDDP6tRVdQTgxJg,https://api.spotify.com/v1/tracks/4nVBt6MZDDP6tRVdQTgxJg,https://api.spotify.com/v1/audio-analysis/4nVBt6MZDDP6tRVdQTgxJg,245493.0,4.0
265,rock bottom,carobae,14,0.492,0.333,0.0,-10.996,1.0,0.0735,0.453,0.0,0.181,0.377,109.274,audio_features,3GGsyt3nJOlPrMIixDAJRb,spotify:track:3GGsyt3nJOlPrMIixDAJRb,https://api.spotify.com/v1/tracks/3GGsyt3nJOlPrMIixDAJRb,https://api.spotify.com/v1/audio-analysis/3GGsyt3nJOlPrMIixDAJRb,170182.0,4.0
266,Breathe Again,Harrison Storm,14,0.649,0.433,10.0,-7.826,0.0,0.0365,0.631,0.0,0.146,0.183,122.948,audio_features,2Y29DHOl92FAqXy6Oe6f5h,spotify:track:2Y29DHOl92FAqXy6Oe6f5h,https://api.spotify.com/v1/tracks/2Y29DHOl92FAqXy6Oe6f5h,https://api.spotify.com/v1/audio-analysis/2Y29DHOl92FAqXy6Oe6f5h,198382.0,4.0
267,sydney,Julian,14,0.602,0.337,4.0,-10.297,1.0,0.034,0.716,0.0,0.423,0.409,119.862,audio_features,3SiOCW1uoiphgeXK3oo36Y,spotify:track:3SiOCW1uoiphgeXK3oo36Y,https://api.spotify.com/v1/tracks/3SiOCW1uoiphgeXK3oo36Y,https://api.spotify.com/v1/audio-analysis/3SiOCW1uoiphgeXK3oo36Y,204949.0,3.0
268,Seaside,Zach Oliver,14,0.776,0.328,1.0,-12.372,1.0,0.0454,0.503,0.0,0.0869,0.89,131.17,audio_features,7uP3Vez8yjwgtWobfTQzeB,spotify:track:7uP3Vez8yjwgtWobfTQzeB,https://api.spotify.com/v1/tracks/7uP3Vez8yjwgtWobfTQzeB,https://api.spotify.com/v1/audio-analysis/7uP3Vez8yjwgtWobfTQzeB,183815.0,4.0
269,Rose,Honest Men,14,0.53,0.241,7.0,-12.905,1.0,0.0327,0.606,3.51e-05,0.0932,0.0985,98.044,audio_features,5uFHPDXEHYrp8R24xo6mel,spotify:track:5uFHPDXEHYrp8R24xo6mel,https://api.spotify.com/v1/tracks/5uFHPDXEHYrp8R24xo6mel,https://api.spotify.com/v1/audio-analysis/5uFHPDXEHYrp8R24xo6mel,247175.0,4.0
270,Love Is Letting Go (feat. Diane Keaton),Ashe,14,0.597,0.283,9.0,-9.468,1.0,0.0292,0.923,1.28e-06,0.121,0.438,88.867,audio_features,5ZtOg6T7qui1IMSwGh358t,spotify:track:5ZtOg6T7qui1IMSwGh358t,https://api.spotify.com/v1/tracks/5ZtOg6T7qui1IMSwGh358t,https://api.spotify.com/v1/audio-analysis/5ZtOg6T7qui1IMSwGh358t,154865.0,4.0
271,i luv him.,Catie Turner,14,0.647,0.176,0.0,-9.501,1.0,0.0751,0.854,0.0,0.199,0.441,122.795,audio_features,78vv48Ic6syaE6kWqDGY47,spotify:track:78vv48Ic6syaE6kWqDGY47,https://api.spotify.com/v1/tracks/78vv48Ic6syaE6kWqDGY47,https://api.spotify.com/v1/audio-analysis/78vv48Ic6syaE6kWqDGY47,225824.0,4.0
272,My Point of You,Matilda Mann,14,0.421,0.39,0.0,-9.182,0.0,0.0356,0.885,0.000211,0.405,0.599,125.813,audio_features,3iVZMbu0EW12Gen9NHaRHB,spotify:track:3iVZMbu0EW12Gen9NHaRHB,https://api.spotify.com/v1/tracks/3iVZMbu0EW12Gen9NHaRHB,https://api.spotify.com/v1/audio-analysis/3iVZMbu0EW12Gen9NHaRHB,130947.0,4.0
273,Somewhere Only We Know,Keane,14,0.453,0.655,9.0,-4.22,1.0,0.0259,0.0794,7.61e-06,0.0849,0.368,172.012,audio_features,0ll8uFnc0nANY35E0Lfxvg,spotify:track:0ll8uFnc0nANY35E0Lfxvg,https://api.spotify.com/v1/tracks/0ll8uFnc0nANY35E0Lfxvg,https://api.spotify.com/v1/audio-analysis/0ll8uFnc0nANY35E0Lfxvg,236160.0,4.0
274,Spotless Mind,Emily Lind,13,0.519,0.187,0.0,-14.247,1.0,0.051,0.914,7.24e-06,0.11,0.226,76.826,audio_features,2mNC9vsABTRgqD5WWjaoGG,spotify:track:2mNC9vsABTRgqD5WWjaoGG,https://api.spotify.com/v1/tracks/2mNC9vsABTRgqD5WWjaoGG,https://api.spotify.com/v1/audio-analysis/2mNC9vsABTRgqD5WWjaoGG,182656.0,3.0
275,Thinking 'Bout Love,Wild Rivers,13,0.733,0.324,5.0,-8.122,1.0,0.033,0.479,0.0,0.067,0.388,141.8,audio_features,42UaitnwvuKqNcD5Oa2HlD,spotify:track:42UaitnwvuKqNcD5Oa2HlD,https://api.spotify.com/v1/tracks/42UaitnwvuKqNcD5Oa2HlD,https://api.spotify.com/v1/audio-analysis/42UaitnwvuKqNcD5Oa2HlD,199391.0,4.0
276,Stormy Weather,Ed Whicher,13,0.713,0.444,1.0,-9.824,1.0,0.121,0.554,0.0,0.313,0.589,87.83,audio_features,7M5dDVwoizHbP4jzgps0Fp,spotify:track:7M5dDVwoizHbP4jzgps0Fp,https://api.spotify.com/v1/tracks/7M5dDVwoizHbP4jzgps0Fp,https://api.spotify.com/v1/audio-analysis/7M5dDVwoizHbP4jzgps0Fp,197727.0,4.0
277,I Like You,Olive James,13,0.669,0.384,9.0,-9.584,1.0,0.0383,0.793,1.71e-06,0.139,0.608,100.873,audio_features,25oLT3AEPt3XYPd9UJrqO2,spotify:track:25oLT3AEPt3XYPd9UJrqO2,https://api.spotify.com/v1/tracks/25oLT3AEPt3XYPd9UJrqO2,https://api.spotify.com/v1/audio-analysis/25oLT3AEPt3XYPd9UJrqO2,142176.0,4.0
278,The Night We Met,Lord Huron,13,0.545,0.366,2.0,-9.51,1.0,0.0378,0.969,0.267,0.641,0.1,86.997,audio_features,0QZ5yyl6B6utIWkxeBDxQN,spotify:track:0QZ5yyl6B6utIWkxeBDxQN,https://api.spotify.com/v1/tracks/0QZ5yyl6B6utIWkxeBDxQN,https://api.spotify.com/v1/audio-analysis/0QZ5yyl6B6utIWkxeBDxQN,208212.0,3.0
279,Hollow,MARGO,13,0.587,0.416,4.0,-10.67,1.0,0.0273,0.649,0.00735,0.14,0.449,137.917,audio_features,5wpAh1vMemtpKH1qx7kq2T,spotify:track:5wpAh1vMemtpKH1qx7kq2T,https://api.spotify.com/v1/tracks/5wpAh1vMemtpKH1qx7kq2T,https://api.spotify.com/v1/audio-analysis/5wpAh1vMemtpKH1qx7kq2T,208064.0,4.0
280,Letting Go for a Little While,Ryan McMullan,13,0.454,0.305,0.0,-9.432,1.0,0.0315,0.834,6.36e-06,0.114,0.316,98.249,audio_features,7jzRd63EEaGM1VkrgzmpE3,spotify:track:7jzRd63EEaGM1VkrgzmpE3,https://api.spotify.com/v1/tracks/7jzRd63EEaGM1VkrgzmpE3,https://api.spotify.com/v1/audio-analysis/7jzRd63EEaGM1VkrgzmpE3,188796.0,4.0
281,(Wish I Didn't Have to) Lie [feat. JORDY],Catie Turner,13,0.506,0.281,2.0,-8.53,1.0,0.0347,0.819,0.0,0.0904,0.279,89.814,audio_features,0HXEPlkF9FrfuuDBCbsEAO,spotify:track:0HXEPlkF9FrfuuDBCbsEAO,https://api.spotify.com/v1/tracks/0HXEPlkF9FrfuuDBCbsEAO,https://api.spotify.com/v1/audio-analysis/0HXEPlkF9FrfuuDBCbsEAO,175413.0,4.0
282,Where Do I Go?,Lizzy McAlpine,13,0.466,0.0888,1.0,-16.428,1.0,0.0394,0.938,6.7e-06,0.0947,0.208,117.56,audio_features,1L9QNJWAnxApkRKXAKFjTO,spotify:track:1L9QNJWAnxApkRKXAKFjTO,https://api.spotify.com/v1/tracks/1L9QNJWAnxApkRKXAKFjTO,https://api.spotify.com/v1/audio-analysis/1L9QNJWAnxApkRKXAKFjTO,206533.0,3.0
283,Gravity,Sara Bareilles,13,0.27,0.275,0.0,-10.357,1.0,0.0356,0.834,0.0,0.146,0.231,168.964,audio_features,4oa14QBfWRDfJy2agySy0L,spotify:track:4oa14QBfWRDfJy2agySy0L,https://api.spotify.com/v1/tracks/4oa14QBfWRDfJy2agySy0L,https://api.spotify.com/v1/audio-analysis/4oa14QBfWRDfJy2agySy0L,232760.0,4.0
284,i don't wanna know - acoustic,GOLDHOUSE,13,0.641,0.28,10.0,-8.737,1.0,0.0312,0.815,0.0,0.0866,0.497,120.005,audio_features,3dNEnD700nYq0TY0w6AJjs,spotify:track:3dNEnD700nYq0TY0w6AJjs,https://api.spotify.com/v1/tracks/3dNEnD700nYq0TY0w6AJjs,https://api.spotify.com/v1/audio-analysis/3dNEnD700nYq0TY0w6AJjs,186500.0,4.0
285,Colder - Acoustic Version,Nina Nesbitt,13,0.685,0.347,11.0,-8.502,0.0,0.0906,0.804,0.0,0.0868,0.392,116.816,audio_features,3o7GOzP6cXL4i6pA51ytFO,spotify:track:3o7GOzP6cXL4i6pA51ytFO,https://api.spotify.com/v1/tracks/3o7GOzP6cXL4i6pA51ytFO,https://api.spotify.com/v1/audio-analysis/3o7GOzP6cXL4i6pA51ytFO,205947.0,5.0
286,Flowers on the Freeway,Cody Lovaas,13,0.757,0.492,0.0,-5.642,1.0,0.337,0.405,0.0,0.203,0.284,76.038,audio_features,5KxOgXzWV6bwyjxeJ5ynjJ,spotify:track:5KxOgXzWV6bwyjxeJ5ynjJ,https://api.spotify.com/v1/tracks/5KxOgXzWV6bwyjxeJ5ynjJ,https://api.spotify.com/v1/audio-analysis/5KxOgXzWV6bwyjxeJ5ynjJ,166005.0,4.0
287,Mr. Brightside,The Killers,13,0.352,0.911,1.0,-5.23,1.0,0.0747,0.00121,0.0,0.0995,0.236,148.033,audio_features,003vvx7Niy0yvhvHt4a68B,spotify:track:003vvx7Niy0yvhvHt4a68B,https://api.spotify.com/v1/tracks/003vvx7Niy0yvhvHt4a68B,https://api.spotify.com/v1/audio-analysis/003vvx7Niy0yvhvHt4a68B,222973.0,4.0
288,Glue Myself Shut,Noah Kahan,13,0.621,0.309,1.0,-8.095,1.0,0.056,0.877,0.0,0.355,0.699,73.472,audio_features,67q8yivDoOPXCYodi1zTix,spotify:track:67q8yivDoOPXCYodi1zTix,https://api.spotify.com/v1/tracks/67q8yivDoOPXCYodi1zTix,https://api.spotify.com/v1/audio-analysis/67q8yivDoOPXCYodi1zTix,196202.0,4.0
289,Beloved,Raquel Norland,13,0.555,0.0643,10.0,-16.933,1.0,0.032,0.964,2.91e-06,0.114,0.538,98.22,audio_features,31v2UYAJl95KsOBjz3LjgX,spotify:track:31v2UYAJl95KsOBjz3LjgX,https://api.spotify.com/v1/tracks/31v2UYAJl95KsOBjz3LjgX,https://api.spotify.com/v1/audio-analysis/31v2UYAJl95KsOBjz3LjgX,288475.0,4.0
290,You Belong With Me (Taylor’s Version),Taylor Swift,13,0.632,0.773,6.0,-4.856,1.0,0.0346,0.0623,0.0,0.0885,0.474,130.033,audio_features,1qrpoAMXodY6895hGKoUpA,spotify:track:1qrpoAMXodY6895hGKoUpA,https://api.spotify.com/v1/tracks/1qrpoAMXodY6895hGKoUpA,https://api.spotify.com/v1/audio-analysis/1qrpoAMXodY6895hGKoUpA,231124.0,4.0
291,With You,Garrett Kato,13,0.693,0.287,0.0,-14.579,1.0,0.0341,0.669,0.000161,0.136,0.262,112.964,audio_features,3s9hD6HdtpeaIbr2gxgGJr,spotify:track:3s9hD6HdtpeaIbr2gxgGJr,https://api.spotify.com/v1/tracks/3s9hD6HdtpeaIbr2gxgGJr,https://api.spotify.com/v1/audio-analysis/3s9hD6HdtpeaIbr2gxgGJr,171240.0,1.0
292,Walk Above the City,The Paper Kites,13,0.686,0.245,0.0,-17.604,1.0,0.0272,0.862,0.534,0.109,0.286,99.012,audio_features,2i7sd9qKptLrkXLkwAOX15,spotify:track:2i7sd9qKptLrkXLkwAOX15,https://api.spotify.com/v1/tracks/2i7sd9qKptLrkXLkwAOX15,https://api.spotify.com/v1/audio-analysis/2i7sd9qKptLrkXLkwAOX15,240171.0,4.0
293,Angelina,Lizzy McAlpine,13,0.416,0.121,11.0,-16.499,1.0,0.0564,0.929,2.12e-05,0.109,0.19,170.251,audio_features,7epHo3miOIJ3fYEPAdCAf9,spotify:track:7epHo3miOIJ3fYEPAdCAf9,https://api.spotify.com/v1/tracks/7epHo3miOIJ3fYEPAdCAf9,https://api.spotify.com/v1/audio-analysis/7epHo3miOIJ3fYEPAdCAf9,225500.0,3.0
294,Alright,Gracie Abrams,13,0.584,0.199,0.0,-12.263,0.0,0.039,0.964,0.000108,0.114,0.353,196.603,audio_features,1wXqbn4OVaYBOhgj7Z4did,spotify:track:1wXqbn4OVaYBOhgj7Z4did,https://api.spotify.com/v1/tracks/1wXqbn4OVaYBOhgj7Z4did,https://api.spotify.com/v1/audio-analysis/1wXqbn4OVaYBOhgj7Z4did,144485.0,3.0
295,Opaline,Novo Amor,13,0.367,0.337,1.0,-9.857,1.0,0.0326,0.955,0.117,0.0869,0.283,181.868,audio_features,732Zsh1L5ixRNgAmiPyvrp,spotify:track:732Zsh1L5ixRNgAmiPyvrp,https://api.spotify.com/v1/tracks/732Zsh1L5ixRNgAmiPyvrp,https://api.spotify.com/v1/audio-analysis/732Zsh1L5ixRNgAmiPyvrp,192040.0,4.0
296,Harry and Sally,Charlie Pittman,13,0.345,0.232,4.0,-14.768,1.0,0.041,0.935,0.00117,0.0963,0.373,86.403,audio_features,4zDFNCXSqx99UBNWIglp3O,spotify:track:4zDFNCXSqx99UBNWIglp3O,https://api.spotify.com/v1/tracks/4zDFNCXSqx99UBNWIglp3O,https://api.spotify.com/v1/audio-analysis/4zDFNCXSqx99UBNWIglp3O,174545.0,4.0
297,Here for You,Peter Fenn,13,0.642,0.367,4.0,-9.992,1.0,0.0297,0.791,5.31e-05,0.0845,0.516,102.002,audio_features,3DmK9CjTb6DMgnveSK5Sr5,spotify:track:3DmK9CjTb6DMgnveSK5Sr5,https://api.spotify.com/v1/tracks/3DmK9CjTb6DMgnveSK5Sr5,https://api.spotify.com/v1/audio-analysis/3DmK9CjTb6DMgnveSK5Sr5,167072.0,4.0
298,Crying Game,Cady Groves,13,0.762,0.557,0.0,-5.607,1.0,0.0376,0.102,0.0,0.164,0.21,114.995,audio_features,5xQTmIi8IXiAN15xaPVtls,spotify:track:5xQTmIi8IXiAN15xaPVtls,https://api.spotify.com/v1/tracks/5xQTmIi8IXiAN15xaPVtls,https://api.spotify.com/v1/audio-analysis/5xQTmIi8IXiAN15xaPVtls,162992.0,4.0
299,Crying Over You,The Band CAMINO,13,0.463,0.411,11.0,-8.25,1.0,0.0414,0.679,0.0,0.0453,0.163,147.3,audio_features,53bCcVMGv0S2aIYvfju2Tt,spotify:track:53bCcVMGv0S2aIYvfju2Tt,https://api.spotify.com/v1/tracks/53bCcVMGv0S2aIYvfju2Tt,https://api.spotify.com/v1/audio-analysis/53bCcVMGv0S2aIYvfju2Tt,178950.0,4.0
300,Cold Water Swimming,Quiet Houses,13,0.408,0.275,0.0,-13.108,1.0,0.0281,0.637,4.24e-05,0.0891,0.212,89.323,audio_features,49wSfSRPw3wdtu2Vqus9uU,spotify:track:49wSfSRPw3wdtu2Vqus9uU,https://api.spotify.com/v1/tracks/49wSfSRPw3wdtu2Vqus9uU,https://api.spotify.com/v1/audio-analysis/49wSfSRPw3wdtu2Vqus9uU,266429.0,4.0
301,Remember That Night?,Sara Kays,12,0.679,0.61,7.0,-10.936,0.0,0.0305,0.585,9.51e-05,0.156,0.554,123.978,audio_features,1nYzjrdVQ8RpF93M0jPFW7,spotify:track:1nYzjrdVQ8RpF93M0jPFW7,https://api.spotify.com/v1/tracks/1nYzjrdVQ8RpF93M0jPFW7,https://api.spotify.com/v1/audio-analysis/1nYzjrdVQ8RpF93M0jPFW7,227186.0,4.0
302,Poseidon,Julianna Joy,12,0.393,0.051,9.0,-18.224,1.0,0.0381,0.932,0.0,0.151,0.29,84.491,audio_features,3vMuNvM7HMEtktvXNfuW6f,spotify:track:3vMuNvM7HMEtktvXNfuW6f,https://api.spotify.com/v1/tracks/3vMuNvM7HMEtktvXNfuW6f,https://api.spotify.com/v1/audio-analysis/3vMuNvM7HMEtktvXNfuW6f,208291.0,3.0
303,Colorado,carobae,12,0.575,0.208,7.0,-10.668,1.0,0.0298,0.748,0.0,0.1,0.769,87.967,audio_features,6se8YnxjuzY2X01luHga9X,spotify:track:6se8YnxjuzY2X01luHga9X,https://api.spotify.com/v1/tracks/6se8YnxjuzY2X01luHga9X,https://api.spotify.com/v1/audio-analysis/6se8YnxjuzY2X01luHga9X,117333.0,4.0
304,dreambird,Little Green,12,0.508,0.218,2.0,-13.978,0.0,0.0357,0.905,0.00532,0.146,0.438,143.589,audio_features,2Du0AF0wR2zrK1cbMsZrLl,spotify:track:2Du0AF0wR2zrK1cbMsZrLl,https://api.spotify.com/v1/tracks/2Du0AF0wR2zrK1cbMsZrLl,https://api.spotify.com/v1/audio-analysis/2Du0AF0wR2zrK1cbMsZrLl,86771.0,4.0
305,i (I'll always be there),Samuel Marklee,12,0.696,0.245,6.0,-10.513,1.0,0.0388,0.897,1.25e-05,0.117,0.224,129.798,audio_features,5XsG7dnSVu3KfrWfl5qI9A,spotify:track:5XsG7dnSVu3KfrWfl5qI9A,https://api.spotify.com/v1/tracks/5XsG7dnSVu3KfrWfl5qI9A,https://api.spotify.com/v1/audio-analysis/5XsG7dnSVu3KfrWfl5qI9A,141920.0,4.0
306,Hey Girl,Stephen Sanchez,12,0.389,0.505,6.0,-7.777,0.0,0.037,0.538,0.00403,0.216,0.244,121.775,audio_features,4rypm0OAHbU1IXLA8atiGE,spotify:track:4rypm0OAHbU1IXLA8atiGE,https://api.spotify.com/v1/tracks/4rypm0OAHbU1IXLA8atiGE,https://api.spotify.com/v1/audio-analysis/4rypm0OAHbU1IXLA8atiGE,185907.0,4.0
307,I'm Still Lonely,Charlie Pittman,12,,,,,,,,,,,,,,,,,,
308,Need You - feat. Zion Foster,Nina Nesbitt,12,0.631,0.577,9.0,-7.168,0.0,0.042,0.346,0.0,0.102,0.651,124.123,audio_features,4xBgDcn4YbojVTPRbr8I4H,spotify:track:4xBgDcn4YbojVTPRbr8I4H,https://api.spotify.com/v1/tracks/4xBgDcn4YbojVTPRbr8I4H,https://api.spotify.com/v1/audio-analysis/4xBgDcn4YbojVTPRbr8I4H,189293.0,4.0
309,If I Could Dance,Quinn Lewis,12,0.592,0.483,7.0,-7.152,1.0,0.0365,0.408,0.0,0.112,0.358,66.812,audio_features,6Xz2Sxq7Cf0sHOFZYXzeYJ,spotify:track:6Xz2Sxq7Cf0sHOFZYXzeYJ,https://api.spotify.com/v1/tracks/6Xz2Sxq7Cf0sHOFZYXzeYJ,https://api.spotify.com/v1/audio-analysis/6Xz2Sxq7Cf0sHOFZYXzeYJ,159383.0,3.0
310,Medicine,Havelin,12,0.487,0.537,7.0,-11.121,1.0,0.0291,0.374,2.27e-05,0.0825,0.459,149.98,audio_features,1CZNFvZ2Dk7CoLCc5bTM1G,spotify:track:1CZNFvZ2Dk7CoLCc5bTM1G,https://api.spotify.com/v1/tracks/1CZNFvZ2Dk7CoLCc5bTM1G,https://api.spotify.com/v1/audio-analysis/1CZNFvZ2Dk7CoLCc5bTM1G,224437.0,4.0
311,If That's Alright,Dylan Dunlap,12,0.492,0.451,8.0,-6.515,1.0,0.0282,0.349,0.0,0.0888,0.332,137.701,audio_features,1sOHsqg3EeaimEJM72CZa5,spotify:track:1sOHsqg3EeaimEJM72CZa5,https://api.spotify.com/v1/tracks/1sOHsqg3EeaimEJM72CZa5,https://api.spotify.com/v1/audio-analysis/1sOHsqg3EeaimEJM72CZa5,235393.0,4.0
312,Storms,Mr. Carter Davis,12,0.564,0.457,3.0,-10.386,1.0,0.036,0.214,0.0359,0.144,0.355,124.984,audio_features,4qjmcTsLSV0LJcCBsT9Ay1,spotify:track:4qjmcTsLSV0LJcCBsT9Ay1,https://api.spotify.com/v1/tracks/4qjmcTsLSV0LJcCBsT9Ay1,https://api.spotify.com/v1/audio-analysis/4qjmcTsLSV0LJcCBsT9Ay1,205000.0,4.0
